CELL	CD52	Ifitm1	Cdkn3	Ly6a	Bax	Aebp2	CD63	Cdkn2a	Cdkn2c	CD48	Pax5	Gapdh	Cdkn2d	Hes5	Id2	CD9	Sfpi1	Fcgr3	Cdk4	Pax4	Cdkn2b	Cbx8	Fcgr2b	Bad	Fas	Klf1	Ccnb2	Ccna1	Ifi205	Lmo2	Ndn	Rora	Tnfsf12	Fosl1	Gfi1b	Trp53	Gata1	Lyl1	Epor	Mbd2	Actb	Cdkn1a	Cdkn1c	Ccnd3	Max	Ccne1	Prf1	Cdk5	Eed	Tgfb1	Cdc42	Tnfrsf1a	Erg	Hey1	Tcf7	Ebf1	Cdk2	Tob1	Ldb1	Ccnb1	Sell	Bcl2l1	Myc	Cdkn1b	Cdk2	CD34	CD55	Pax9	Casp8	Mycn	Cebpa	Ezh2	Akt1	CD53	Ccna2	Irf8	Cdk1	Gfi1	Foxo3	Mpl	Akt2	Foxl1	Muc13	Stat4	Ar	Ccne2	Cycs	Sdpr	Fli1	Zbtb20	PIk3R2	Il7R	Gata3	Gata2	Tcf3	Pecam1	Meis1	Zfpm1	Tgfb3	Ccnc	Myb	Bcl11a	Lin28a	ETS2	Bmi1	Ifi203	Tnfrsf21	Ctnnb1	Flt3	Dtx1	Cbx2	Ccnd1	Stat6	Csf1r	Casp9	Pbx1	Dnmt3b	Zbtb38	Nfkb1	Irf6	Tal1	Esr1	Zhx2	Stat3	Suz12	Ccnb3	Plag1	Rb1	Tek	Irf4	Tgfb2	Akt3	Bcl2l11	Zfp612	Ikzf1	Tnfrsf1b	Tfrc	Tnfsf10	ETS1	Etv3	Stat1	Kit	Dach1	Dnmt1	Brd3	Kdr	Ahr	Zfp532	Etv6	Foxo1	Hlf	Klf12	Ccnd2	Dtx4	Runx2	Mllt3	Satb1	Smarca4	Runx1	Foxp1	Bcl2	Mll5	Tcf4	Bcl11b	Pten	Ep300	vWF	PIk3ca	Sos1	Ikzf2	Notch1	Nfia	Dnmt3a	APC	Nfat5
MPP1	7.298229584	10.37691121	0	7.808900233	7.925929184	4.89324595	9.748913064	0	8.040271085	0	0	9.989079115	8.911596121	0	0	7.696401024	9.24354965	0	6.773632087	0	0	0	0	0	0	0	0	0	0	10.64918588	0	0	0	0	7.848163254	10.70722241	0	7.085750339	0	6.409630546	14.1188386	0	0	11.02379057	7.647060176	0	0	0	11.0971073	0	12.20539316	9.005539668	11.56309048	0	0	0	10.68229281	6.100735614	12.42010908	0	0	0	11.4225966	4.017395748	2.305539584	10.7588025	7.173797417	0	8.447976562	10.2556789	8.469864546	5.268831472	9.649617356	9.978464052	0	8.345514367	0	0	8.360734135	10.56162062	0	0	9.738249727	7.385025458	0	2.58593638	11.12473906	0	10.51404572	10.04929582	0	0	0	0	5.018060828	0	9.015595392	7.205896008	0	7.874971642	12.79328207	0	7.794790762	0	7.001287668	11.16258256	0	6.895187675	9.7238676	0.110726443	0	0	8.655670362	0	0	3.366392482	10.74695134	8.55549248	3.0664464	2.991995531	7.098518696	0	0	10.13690265	10.67556883	0	0	8.405651789	0	0	1.973651252	0	0	0	9.332650778	8.496616862	0	0	8.044416884	3.911974446	1.039665441	12.72230976	9.598971243	9.914820794	10.25918635	0	0	0	2.574309838	0	12.61132706	7.1656892	0	0	4.931824096	1.487047904	0	12.54400691	9.441878051	0	4.966034922	0	9.622728787	0	10.69679636	6.761046072	0	0	8.529241559	0	5.722294165	0	9.085719397	0	9.758810694
MPP1	9.076731822	11.80934048	0	11.30215808	9.663110083	6.313080926	8.19548328	4.999823636	0	8.17827901	0	11.10679793	0	0	0	7.581713438	10.01054958	0	10.04613152	0	0	0	0	0	0	0	0	0	0	11.55295109	0	0	0	0	7.391143951	10.88553297	0	8.580670424	3.476432011	9.475159954	14.96048663	0	0	11.03317563	8.883652861	0	0	0	11.39059763	0	12.6865118	9.764970528	9.907781967	5.785858459	0	0	9.321431837	8.73087955	11.88642582	6.945939103	9.799074189	1.619091149	13.67125476	4.302573872	0	10.83623802	0	0	10.68651873	10.57125796	0	7.947473204	9.23835048	10.50575036	0	9.619847338	0	0	8.297964097	0	1.426781356	0	9.452634335	9.721734153	0	0	10.02498403	0	9.201511697	9.94384615	9.799003684	0	6.158752275	0	0	0.849674357	6.621693018	0	0	0	12.71774252	0	6.004267703	0	8.08732928	12.4286372	9.114300162	5.516597268	12.26213031	0	4.090976093	8.112209992	10.82610146	0	0	0	0	9.621227789	5.880715534	0	0	9.000929248	0	10.61764304	9.263126993	0	0	10.49995804	0	0	0	9.390312266	0	4.226080352	10.10236415	9.534820439	0	0	10.21466426	5.388621493	0	13.29501467	0	9.136653912	9.623682861	0	9.875048336	0	9.860576498	4.242484591	11.24498893	0	0	0	8.047784071	0	11.82073374	12.35022762	9.683391271	0	6.45506019	0	10.00976111	0	9.151794262	6.091835309	0	0	5.38403084	9.135148406	0	0	9.930772953	0	9.502878246
MPP1	0	11.12371283	0	7.661856439	8.875886918	5.162827847	9.438139575	3.898172715	0	0	0	11.29103545	9.127412395	0	0	7.763966624	9.076074021	0	7.672940798	0	6.188540846	0	0	0	0	0	0	0	0	10.81033451	0	9.151567781	0	0	0	10.17292799	0	6.749700331	4.76592549	9.359016143	14.09158474	0	0	9.744974315	8.680256615	0	0	0	11.73157122	7.297558701	11.29733163	9.845124855	10.54132511	0	0	0	8.388750427	8.083706739	11.12332828	0	9.890439772	0	12.81218267	0.815299642	0	10.89190957	4.933197347	0	0	11.22205652	7.459252086	0	6.036207642	7.424787431	0	0	6.579345065	6.336223195	7.753967771	11.15680812	3.213762388	0	8.44991686	9.382875184	0	0	10.3747435	0	10.25705053	9.676446418	0	0	8.174309073	0	7.734612117	6.114586718	8.938876825	0	0	0	11.8486597	0	6.807000369	0	6.986849678	11.66652195	0	5.828432286	9.913464442	0	4.909559963	0	0	0	0	0	8.166944153	8.939781163	0	0	0	8.20160973	0	10.16340739	0	0	0	0	0	0	5.359653717	5.107329964	0	6.705275511	10.24769078	8.184745827	0	0	0	0	0.45630615	13.02249309	11.33841326	9.684855345	10.05592967	0	0	0	10.85833373	0	12.03025936	0	0	8.491014224	4.214139072	1.517159492	8.387145958	9.792690515	0	0	0	0	8.556868547	0	9.396161704	8.965738218	7.810527906	8.35444869	5.522131848	9.268599514	0	11.13360965	8.143674002	8.192994956	8.36486016
MPP1	8.552908425	11.05260211	0	9.096941756	9.40841055	4.077247966	6.773157987	0	0	0	0	11.43455233	7.434792975	0	0	0	7.929273813	0	9.393166586	0	0	0	0	0	0	0	0	0	0	11.69770987	9.375317106	8.666036273	0	0	8.170284608	10.62866286	0	7.116904066	0	8.510407142	15.40799665	0	0	10.37444993	9.22562878	3.414858372	0	0	10.86617077	7.481823356	12.02762962	10.48390214	11.69371076	0	0	0	9.15840007	8.998052604	11.4542609	0	7.951427714	8.332381499	10.61355848	5.34314954	8.017633048	10.90458111	8.262509281	8.04182699	9.750636954	12.71886517	10.93087876	10.06412285	7.914123923	11.74984937	0	9.078649099	8.55498532	7.85594844	8.955540263	9.593387053	5.321398387	0	11.55469461	10.03564381	6.811906287	7.767160682	10.72387575	0	10.90269381	11.25410043	8.270033401	0	8.750564119	0	0	4.342405732	8.705575969	7.287224618	0	0	10.9797676	8.112472309	6.673867345	0	5.647775803	12.6766203	2.617210075	6.415306456	12.01459519	0.440702908	1.773513916	0	10.25714469	0	8.196747478	0	6.056698879	7.764828493	6.243807735	0	1.328537715	9.623868902	8.458241563	10.31991719	10.31898975	0	0	7.412105293	0	0	0	8.520827278	0	7.912974735	10.88554042	8.642335322	0	6.987552295	8.105464373	5.977923267	0	10.67016691	11.46054003	9.69223917	10.49186838	0	0	0	12.37895685	0	11.6995621	0	0	8.42323501	7.207325631	0	10.63074014	9.444856512	9.307817474	0	0	8.093634412	11.62117579	0	8.875906104	8.619172419	0	9.456454562	6.204865795	9.488250638	7.951944438	0	11.23027181	0	8.734913667
MPP1	0	10.98938596	0	7.800577906	9.854404352	4.810027443	10.58398522	0	8.845648658	0	0	9.316719688	0	0	0	0	10.074811	0	9.08400211	0	0	0	0	0	0	0	0	0	0	11.38610961	0	0	0	0	8.02018046	10.42665879	4.253242219	0	0	8.172579618	15.0362822	0	0	9.254872871	9.322718266	0	0	0	11.93425987	0	13.11915223	8.841288862	11.56888325	0	0	0	10.02362729	6.426412067	12.17589732	0	10.11372086	0	12.18536754	0	7.615736446	10.98824473	7.481927427	0	10.38670551	10.89188601	9.561858123	7.19786878	9.157528953	0	0	0	7.501454438	0	10.18317197	10.24329975	5.734542221	0	9.60437076	8.794621311	0	0	9.572867239	0	10.42466363	9.686276597	10.24858599	0	8.0520495	8.65481257	0	0	9.199609482	0	8.312399127	7.708732461	12.55824865	8.63448326	6.357482461	8.070627247	7.740270834	10.70230114	9.36679919	4.311962749	8.232402235	1.147649921	0	8.599564581	8.428174624	0	0	0	7.35946708	8.154085571	0	0	0	0	0	9.790022349	9.64793827	0	0	9.077477302	0	0	0	9.188303728	0	0	10.10428758	8.317116956	0	0	7.647115524	3.126905626	0.169508381	12.47417562	11.13416158	3.861851152	9.588977414	0	0	5.004087951	10.74645869	0	10.77186604	0	0	0	7.19252252	0	0	10.94647569	8.00353109	1.502256003	3.712772147	0	8.143728135	7.540437991	10.28528828	7.788998057	0	9.295173362	7.896213492	10.4620868	0	8.172418705	10.01934249	0	9.726634643
MPP1	0	11.18977921	0	0	8.085209023	4.814213228	9.608398914	0	7.777519311	0	0	10.37554315	0	0	0	6.92812811	8.84978145	0	9.598251439	0	0	0	0	0	0	0	0	5.363493249	0	10.77435343	0	8.811867138	0	8.068090462	9.531002649	9.984637325	6.358159252	6.632427635	0	8.654461031	14.68176874	7.953027113	0	9.672017123	8.661127075	0	0	0	12.21209277	0	12.6292805	9.869958969	11.87645127	0	0	0	9.642239864	8.541704348	11.30635942	0	9.478400075	8.089021478	10.91867533	3.446260076	7.942469132	11.06931548	7.822395769	0	10.34632767	11.23180599	9.233518519	9.169657345	9.784649313	0	0	0	0	6.710639577	9.821507295	11.00649333	3.625727605	0	11.92949299	9.842970976	0	0	11.54187697	0	9.165483321	8.230278464	8.925142526	0	6.101796267	6.114240937	7.230514383	4.74992687	9.185485833	0	0	0	12.25933338	0	2.027904906	0	5.288704378	10.68723712	8.838711945	6.935565537	0	0	0	8.301073128	9.726757672	4.617870422	6.990620844	0	10.05256291	7.826574539	3.714059514	0	1.837345435	0	0	9.860799826	10.98120025	0	8.329419459	8.640030895	0	0	0	0	0	7.126566789	9.630079059	8.409687024	8.921209695	7.560387895	0	0	0.380596162	12.98077871	11.38688574	10.8672339	9.257429181	0	5.004730873	2.404402608	11.34339012	7.582158699	10.24854543	0	0	3.528189804	6.347240772	0	0	11.55227249	9.303189751	0	3.148434725	0	8.611753934	0	9.075954616	0	0	10.38051283	6.218429063	10.11669393	7.423968432	10.54297613	10.78080477	0	0
MPP1	9.155024703	11.91628899	0	10.25040925	10.50623189	6.607304178	8.089601348	6.366479534	0	8.558314982	0	12.2953699	8.454990318	0	0	7.775788046	10.07682009	0	9.842122081	0	0	0	0	9.70212955	6.676737214	0	0	0	0	11.66580341	0	0	0	6.865890736	0	11.44986407	0	9.29751568	5.302484475	10.0919277	14.85117865	0	0	9.833090053	9.668344032	0	0	0	11.36550135	0	12.65791236	10.32096528	12.41722258	0	0	0	9.833878642	6.740890226	11.73985357	8.020042496	10.97697506	6.975559268	11.45477591	6.060237383	8.361092363	11.07221488	0	0	10.40707287	9.80994415	10.01839652	9.382152919	9.636305015	10.82434061	0	0	7.847674793	0	9.826383079	9.509914075	0	0	9.340470033	10.16180431	0	0	11.14849853	0	9.344591863	8.369495685	4.413658457	0	6.602139645	0	0	6.065216622	8.324121599	0	0	7.190175093	12.67106674	9.449428994	0.937713698	0	6.889134037	12.04414524	8.79660311	4.828618991	12.55381409	0	0	8.119975611	9.692026329	0	0	0	8.154492629	8.520199027	5.389677953	2.376604659	2.273181139	9.877678317	0	10.72318338	9.138483504	0	0	9.553139721	0	0	0	9.328167866	8.066452806	6.320601074	10.35407286	9.442603045	0	0	9.904177443	0	1.001187936	12.6009481	11.33573007	11.15397798	9.556569526	0	0	5.155004614	11.62099597	8.249491643	12.78379711	8.526461499	0	0	7.335153118	0	12.39231918	11.90089844	4.903174472	0	0	0	10.74961589	0	9.074941233	6.856365767	0	9.346549278	0	9.292978442	7.95832056	0	10.52223853	0	8.643633988
MPP1	6.223189969	10.45562953	9.53879922	11.25006645	10.00644635	2.674669288	0	4.179282406	8.58570667	8.546058259	0	9.954374985	9.938721961	3.983260508	0	7.238631232	9.900971103	1.15140529	10.6181208	0	0	0	6.06170545	8.951516814	0	0	12.33873803	0	0	11.93249046	0	0	0	0	0	10.47184679	0	6.222738135	2.634262731	10.2762946	14.70352012	0	0	10.94086353	7.141533191	0	0	0	11.69225033	6.457120165	13.05171327	9.673087744	13.16751404	0	0	0	11.10730238	8.069357458	11.69208897	9.339098625	9.963748352	10.48305876	11.15782329	3.220084471	7.479411074	11.10838272	0	0	10.85692592	10.36181694	6.187237471	11.69038229	9.89983436	12.44007255	9.621220324	0	11.48697362	0	9.05681591	7.899322575	3.38014575	0	8.712853515	10.11789891	0	7.433224641	10.73475772	0	10.97527062	9.745238731	5.375231352	0.152295606	4.212812009	0	0	0	8.334559322	0	0	9.004890449	12.09391745	0	0	0	8.58262723	12.9681839	9.265522115	6.491626502	11.98781721	1.762461195	7.7209234	0	10.50141095	8.272395863	0	4.5711175	8.57472922	4.208108665	0	3.883294941	3.004427938	10.77118824	5.094048874	10.74771568	11.37493683	0	6.474527556	9.63704297	0	0	0	7.222783381	4.633537101	0	10.9508728	5.879360851	8.837176271	0	8.555317225	0	2.698155333	13.20040356	11.01773863	12.20655489	9.864795032	0	0	0	10.94371122	0	12.34100379	0	0	0	7.361600025	0	11.27285566	12.1961316	0	0	1.909459963	0	9.658343819	0	10.66366004	9.012415316	0	8.323072233	6.605445622	9.386784875	8.504500809	0	3.6438233	0	8.831496668
MPP1	8.494656522	10.32715791	10.76158637	0	9.552888278	6.951145427	5.896221042	4.376000636	8.486141206	10.21418369	0	12.11807425	7.811588227	0	7.581653297	0	8.493903759	0	10.31001105	0	6.543508534	0	0	0	0	0	12.91002878	0	0	11.66103097	0	0	0	3.043401284	0	11.86649756	0	0	0	10.13878859	15.50575027	10.39743007	0	10.04959315	9.442282223	0	0	0	10.8796523	0	13.38885021	8.315084012	12.13260823	0	4.815077902	0	8.336408003	8.735367856	12.07303322	13.9345528	10.56084636	0	11.86839792	6.30802728	0	11.26016938	0	0	11.73251072	10.63928921	11.40984915	10.82966064	9.447377484	11.8671796	9.450071387	0	12.37225895	7.778580698	10.4945988	0	6.081605715	0	0	9.793875362	0	8.564122547	12.45495077	0	11.47347583	9.982491167	9.502776572	0	0	5.548702075	6.772169952	7.66429512	9.014106015	0	0	9.872569884	13.04172101	9.513413719	6.815624501	7.575470908	8.487341368	13.47562942	9.376918197	6.383209675	12.81648197	0	0	11.31846321	9.843043008	0	9.073292021	0	11.36534588	9.05596507	4.990047327	0	0	7.369642059	0	11.37231147	10.74131523	0	0	0	0	0	0	8.536875082	10.10271673	5.630934927	11.70070575	7.839418265	10.79581383	0	10.59399833	5.55309293	8.67806948	12.42593038	0	11.32407352	10.67696115	0	0	0	12.51949679	0	12.68547205	8.249612612	0	8.519216637	6.66447178	1.172308231	12.81344255	12.52794873	10.32500148	0	5.433644063	0	11.62932168	0	10.48681999	10.07443081	0	8.33450784	7.819002789	10.07884105	10.48065458	9.123835262	10.59777527	8.355005022	6.726633384
MPP1	5.533646843	10.2051602	0	9.763988937	9.92571086	6.862992493	8.776395264	0	7.957481866	8.352130428	0	9.932778593	8.601627338	0	0	7.299561831	8.642108749	0	10.25654533	0	0	0	0	0	0	0	8.855786956	0	0	10.32500365	0	8.493030025	0	2.134671528	8.944767038	11.17236057	0	8.525206542	3.993698445	10.03720867	15.03019989	0	0	11.77368968	8.254284753	5.617516927	5.994068514	0	11.08086986	6.754054982	13.04333929	9.01540148	11.13998127	0	0	0	10.91896747	0	11.96568109	9.077601228	8.310226165	9.83648092	11.23112438	1.590307282	7.963381907	11.41420047	0	0	9.966715373	0	0	11.04321462	8.870809762	10.59402715	8.137518285	0	11.17057465	5.059327111	9.033378234	8.022214349	0	0	9.109150625	6.883966322	0	10.91567536	10.58953183	0	10.04788533	0	0	0	3.152155313	0	0	6.257055862	8.382010092	7.294960369	0	8.31938307	12.49538216	3.036233776	5.23522711	8.216646754	7.107982917	11.52983641	9.406208728	5.793248572	10.22151393	0	3.618464283	0	8.444167196	0	0	0	8.347503386	8.66132753	6.331294121	4.613659202	2.667064902	0	0	10.04827915	10.68819395	0	0	10.8269015	0	0	0	7.946132666	8.134264986	6.105714949	9.192122622	6.534907777	8.688080335	6.545199756	0	0	1.489915897	12.19632961	0	11.40936641	11.81629142	0	0	0	11.3545162	0	11.73821269	0	0	0	7.218963036	0	0	11.63865011	0	0	0	0	10.05117263	0	6.916997303	7.970442628	0	9.789891326	6.164862045	9.285285197	0	10.29838397	10.66340418	0	6.31703678
MPP1	7.346729776	10.63933403	0	11.59408432	8.973115492	5.899159861	8.184993209	0	0	6.752254525	0	11.88137489	0	0	0	7.895914778	11.39517893	0	10.48653343	0	0	0	0	0	0	0	0	0	0	10.57334586	0	0	0	0	11.40248246	11.3415284	0	0	4.235324979	9.0631016	14.87951034	0	0	10.05962581	9.021769623	0	0	3.811495038	11.56484361	7.246941439	12.53880228	10.04268722	10.63080923	2.014643017	0	0	10.43912372	8.753758095	12.14029873	0	9.692502826	8.211431171	12.41630656	3.280110095	0	11.48365868	0	1.592154906	10.08436791	0	11.62172669	10.21822175	9.067519749	11.16261067	0	7.698735496	0	6.75074048	10.52492583	6.136660319	0	0	0	9.605369951	0	7.607262548	10.03031229	0	11.77168358	10.21964262	8.018273047	0	0	0	7.14850996	4.877563936	7.597286794	0	0	0	12.59119493	8.403039502	0	0	6.301330994	13.16013239	8.065538728	7.243990161	13.25031413	1.614773172	5.20230039	10.5959607	9.384498629	7.182209759	0	0	9.606661922	5.939794662	5.116366402	0	4.018388092	0	0	10.68618788	10.59556725	0	8.757911244	3.955269565	0	0	0	7.546048254	0	6.230085655	11.36511297	0	0	3.940960161	11.70655581	0	2.102704973	12.2812335	0	11.67456664	10.04814417	0	0	3.285067985	9.577491137	0	9.480766516	0	0	9.069680744	5.841155629	0	11.7529399	12.1026934	8.269373571	0	7.008730963	0	10.7975399	0	8.415399724	8.551980115	0	7.049721927	7.062867739	0	7.604180749	7.863954774	10.75319374	4.455763932	9.618478943
MPP1	10.70964185	9.459896011	0	9.619949435	9.442954877	6.599691097	8.512859375	0	0	9.184264708	0	10.64718748	7.234920003	0	0	0	9.338797214	0	9.273784261	0	0	0	0	0	0	0	0.748591328	0	0	11.21617548	0	0	0	0	6.178335017	10.66041861	0	0	5.003491504	9.460959837	15.43707744	11.02529233	0	10.79271606	10.18181736	0	0	0	10.20280907	0	12.80614589	9.098178944	11.49634784	0	0	0	0	0	12.66839	0	9.288935878	10.40005643	12.12158854	1.875220877	0	11.48541698	0	0	10.6951709	8.28797899	9.889566203	7.33578937	9.794278744	11.66908313	0	0	0	7.283132931	8.175888472	0	3.510975055	0	9.136162361	10.51948658	0	7.731311206	10.65751158	0	11.66022186	10.1106839	0	0	8.706625317	0	7.351993627	6.135490711	8.396687224	0	0	0	12.27070369	9.235984787	8.66114705	8.051083308	7.16487189	12.72057127	9.311449188	5.041095194	12.0250374	0	0	10.0803508	9.279293558	0	6.552459758	0	10.03629477	8.450665704	7.264488868	0	3.707316915	10.3956087	0	10.4904864	8.88939824	0	0	8.66241088	0	0	0	8.295916218	8.746379501	0	10.46958001	0	10.00548026	0	9.754417812	4.655239255	2.627476524	10.39217187	0	10.32319308	9.57091759	0	7.389549184	3.675965915	10.98535365	8.236173388	6.803340343	5.340841555	0	8.372981066	6.478586541	5.115390404	12.68851624	12.5264471	9.674299287	0	0	0	11.9322531	0	10.55778217	7.599333113	0	9.480495285	9.229609475	2.077885054	10.31331508	0	10.77416305	0	7.273309861
MPP1	6.800306273	11.01401378	0	7.509234042	9.390446887	6.584004841	9.005585845	0	8.263490971	10.54227312	0	11.33617575	8.665240651	0	0	7.603185314	10.67533712	0	11.58238618	0	0	0	0	0	0	0	12.06229852	0	0	11.31463112	8.127476353	0	5.603425391	6.431397516	0	12.20112646	0	6.818650368	0	10.73136142	16.04086636	7.42583863	0	11.84772561	10.093241	0	0	0	11.69043185	0	13.2934686	10.03151061	12.34953965	0	4.646228676	0	9.871888311	0	11.42364689	10.13399231	10.0852083	8.916364059	11.74039624	6.296556097	8.817410463	11.68085054	7.106993943	0	10.78235917	9.215239013	10.88451773	11.05876827	10.62736289	10.55004336	9.566846681	0	11.64203859	2.075181556	8.555311435	9.867520044	0	0	10.42286307	8.451824597	0	5.48010242	11.4980315	0	12.17190234	10.02771659	9.23692041	0	0	0	1.907837097	0.083783187	9.088209423	0	0	8.647433052	12.87216219	9.104449206	0	0	8.09109073	12.53463494	8.322526747	6.407956464	9.17307044	5.206630423	3.12148012	0	9.959143798	0	5.930121224	0	10.07373013	7.14076983	4.885953307	0	4.139592686	8.139452415	0	9.683190579	11.24053253	0	8.544873809	9.283638271	0	0	0	7.199866653	8.078441123	0	7.235544434	7.428951968	10.37667975	6.879419178	0	5.273453329	0.806854014	13.28413591	0	11.58553702	11.17460139	0	7.176933233	0	12.42607655	8.529445899	12.17739317	0	0	5.97524453	4.954880222	2.419789606	10.72172343	12.42018421	9.461128642	0	4.707880654	0	11.13295505	0	11.62024258	7.507825549	0	8.91766698	7.720011926	10.7660101	7.281700732	8.997462998	9.803763551	7.801663707	8.816161244
MPP1	6.591157114	12.08853896	10.92568806	8.782600158	7.881292459	7.389057948	10.53747344	0	6.871632563	11.00273714	0	11.60508889	9.345703834	0	2.530636448	10.32677038	12.18298382	0.23208831	10.64424616	0	0	0	5.42482197	0	0	0	14.02870838	0	0	13.61086407	0	0	0	4.807179819	11.80850571	11.64930373	3.8368115	8.412212176	0	9.956135149	16.82289471	4.3628455	0	10.95744623	9.920365809	5.682891883	0	0	11.73322316	0	13.91795646	10.48247668	12.43006139	0	0.819457229	0	8.332000657	7.809107611	12.08860596	14.07984736	11.08431307	9.896654605	9.457147421	7.570097418	6.770329742	12.15040356	0	6.035073285	11.58111132	9.223282427	11.0621136	11.48590403	11.62279108	8.148171529	9.23689644	9.239114825	10.62016905	7.907893149	10.87204208	9.78938187	5.351156412	0	11.11167999	10.79139172	0	0	11.2423414	0	12.03370156	10.8495394	7.969265512	0	8.547955981	7.586856346	6.902539236	7.734274339	10.64813262	0	4.13372357	9.230783943	13.74536573	8.239352237	0	9.345765128	8.00892329	13.7382859	10.39300665	7.295736006	8.534975796	0	7.484899901	0	10.59863136	0	0.964644984	4.345463554	11.45223016	10.36245604	4.80878327	0	2.000044791	10.77821729	6.787248133	11.98601341	10.96444552	0	8.107054085	9.032481644	9.005505262	0	0	10.44268999	0	0	11.61546415	4.942304932	3.37650934	0	8.60012083	7.540753002	0.122522386	14.32166695	11.84624353	11.16729759	10.28534133	0	0	0	10.97316786	10.01086131	12.5130049	8.830203193	0	8.576086938	6.909863937	0	10.14144771	12.86376694	9.359707817	0	0	0	10.4346519	0	12.27447732	9.765705248	0	9.750115229	6.453479458	9.095697762	0	8.427181711	11.65224496	8.035203313	10.26440843
MPP2	0	10.7796001	0	9.494517634	7.41365271	6.167642183	8.710859428	3.138917465	0	0	0	10.28918231	7.897425023	0	0	7.898367558	9.719909874	0	9.11784375	0	0	0	0	0	0	0	0	0	0	11.10217157	8.882944509	0	0	0	8.285011631	10.29468903	0	9.048428634	4.8680073	9.427826766	15.13161477	8.599379821	0	11.24122068	6.654065685	0	0	0	12.0238567	0	11.91121181	9.682980126	10.80429222	0	0	0	8.053898322	0	11.08948509	0	0	0	10.86237798	4.376390897	4.48339306	8.714508415	6.55423712	7.217305831	9.041101747	11.14564558	11.03577316	9.486827666	9.35372215	0	0	0	0	8.15144728	8.081538462	8.26645403	0	0	9.910023635	6.826332366	0	0	10.46316125	0	11.30240923	0	6.795326804	0	8.55141216	5.12659639	1.387171054	5.724227284	7.235839641	5.464359748	0	0	13.2994522	0	2.872594959	0	7.985572106	12.67227722	5.334188601	7.610318037	0	0	3.857670374	8.892496573	11.80008999	8.186463425	0	0.579080692	7.696084779	0	0	0	2.228513815	9.786545852	0	10.505257	8.568096258	0	0	10.95423004	0	0	0	0	8.486641107	6.148814771	10.6429702	0	9.07801787	0	0	3.051603934	0	13.02525627	10.08607401	0	7.70895985	0	0	2.364992308	9.680407591	8.08699016	11.9206969	8.151203718	0	0	5.751984404	2.155010733	11.296371	10.629027	9.754827475	0	2.745709193	0	10.49705491	0	10.28341765	8.665564422	0	7.766187236	6.585649494	11.4740477	8.309112526	10.09761899	10.17467578	0	6.589755539
MPP2	9.350598742	10.00955587	0	10.07990778	7.898915107	6.824132766	9.566802509	0	8.031719005	0	0	12.43084161	8.205127634	0	0	0	11.29814965	0	12.250427	0	0	0	0	0	0	0	11.38706176	0	0	11.44091603	0	0	0	0	7.889379984	12.49675303	0	8.813849936	5.503901294	11.061083	15.96569496	8.384450264	0	12.07062509	9.875483603	0	0	0	10.76408348	1.733353899	12.94198404	10.03730756	9.356518205	0	0	0	11.03006565	0	11.70435074	0	10.12915432	8.910506392	12.01850044	3.335309261	7.384293191	11.13253857	0	0	9.791414155	0	11.04665398	10.11163978	10.67126167	10.42205819	9.233350098	11.98242558	10.89387081	4.799394869	10.08629471	0	0	0	0	8.733221318	0	5.263617879	12.82294369	0	11.05937617	6.212981047	8.470956965	0	0	0	8.242838503	0.979930715	7.732819276	0	0	0	12.94282549	0	1.658925808	6.334927303	8.034828598	13.29194108	5.017935227	8.538437966	14.07517169	3.690529503	0	10.18403931	10.3044085	5.365706759	0	0	11.04554982	7.671206842	0	0	0	10.65195151	0	10.46103396	12.4172317	0	9.078268605	10.36721861	0	0	0	9.342267524	0	1.297610759	10.27185226	0	8.975937529	0	9.654298394	5.101320111	2.707362618	12.39866817	0	12.78426711	10.39715309	0	0	4.269602929	11.57918177	9.82433771	10.36108843	8.300145443	0	0	3.223226699	2.328317849	12.73647525	13.60860083	10.49457453	0	0	0	9.70088352	0	10.13810384	9.171552984	0	0	7.374188744	9.073484553	7.746726545	7.552027814	11.15949655	7.871912347	5.497893059
